10000	26803	0
10000	14119	0
10000	26718	0
10000	24904	0
10000	26717	0
10000	14120	0
10000	13820	0
10000	15120	0
10000	14919	0
10000	13519	0
10000	14719	0
10000	14820	0
10000	16019	0
10000	26804	0
10000	24902	0
10000	20803	0
10000	25901	0
10000	24903	0
10000	25902	0
10000	13619	0
10000	14019	0
10000	13919	0
10000	14619	0
10000	14420	0
10000	14819	0
10000	20501	0
10000	27303	0
10000	14720	0
10000	25820	0
10000	16020	0
10000	14219	0
10000	25819	0
10000	14519	0
10000	13720	0
10000	14920	0
10005	26803	0
10005	14119	0
10005	26718	0
10005	24904	0
10005	26717	0
10005	14120	0
10005	13820	0
10005	15120	0
10005	14919	0
10005	13519	0
10005	14719	0
10005	14820	0
10005	16019	0
10005	26804	0
10005	24902	0
10005	20803	0
10005	25901	0
10005	24903	0
10005	25902	0
10005	13619	0
10005	14019	0
10005	13919	0
10005	14619	0
10005	14420	0
10005	14819	0
10005	20501	0
10005	27303	0
10005	14720	0
10005	25820	0
10005	16020	0
10005	14219	0
10005	25819	0
10005	14519	0
10005	13720	0
10005	14920	0
10010	26803	0
10010	14119	0
10010	26718	0
10010	24904	0
10010	26717	0
10010	14120	0
10010	13820	0
10010	15120	0
10010	14919	0
10010	13519	0
10010	14719	0
10010	14820	0
10010	16019	0
10010	26804	0
10010	24902	0
10010	20803	0
10010	25901	0
10010	24903	0
10010	25902	0
10010	13619	0
10010	14019	0
10010	13919	0
10010	14619	0
10010	14420	0
10010	14819	0
10010	20501	0
10010	27303	0
10010	14720	0
10010	25820	0
10010	16020	0
10010	14219	0
10010	25819	0
10010	14519	0
10010	13720	0
10010	14920	0
10015	26803	0
10015	14119	0
10015	26718	0
10015	24904	0
10015	26717	0
10015	14120	0
10015	13820	0
10015	15120	0
10015	14919	0
10015	13519	0
10015	14719	0
10015	14820	0
10015	16019	0
10015	26804	0
10015	24902	0
10015	20803	0
10015	25901	0
10015	24903	0
10015	25902	0
10015	13619	0
10015	14019	0
10015	13919	0
10015	14619	0
10015	14420	0
10015	14819	0
10015	20501	0
10015	27303	0
10015	14720	0
10015	25820	0
10015	16020	0
10015	14219	0
10015	25819	0
10015	14519	0
10015	13720	0
10015	14920	0
10020	26803	0
10020	14119	0
10020	26718	0
10020	24904	0
10020	26717	0
10020	14120	0
10020	13820	0
10020	15120	0
10020	14919	0
10020	13519	0
10020	14719	0
10020	14820	0
10020	16019	0
10020	26804	0
10020	24902	0
10020	20803	0
10020	25901	0
10020	24903	0
10020	25902	0
10020	13619	0
10020	14019	0
10020	13919	0
10020	14619	0
10020	14420	0
10020	14819	0
10020	20501	0
10020	27303	0
10020	14720	0
10020	25820	0
10020	16020	0
10020	14219	0
10020	25819	0
10020	14519	0
10020	13720	0
10020	14920	0
10025	26803	0
10025	14119	0
10025	26718	0
10025	24904	0
10025	26717	0
10025	14120	0
10025	13820	0
10025	15120	0
10025	14919	0
10025	13519	0
10025	14719	0
10025	14820	0
10025	16019	0
10025	26804	0
10025	24902	0
10025	20803	0
10025	25901	0
10025	24903	0
10025	25902	0
10025	13619	0
10025	14019	0
10025	13919	0
10025	14619	0
10025	14420	0
10025	14819	0
10025	20501	0
10025	27303	0
10025	14720	0
10025	25820	0
10025	16020	0
10025	14219	0
10025	25819	0
10025	14519	0
10025	13720	0
10025	14920	0
10030	26803	0
10030	14119	0
