40000	26803	37
40000	14119	21
40000	26718	8
40000	24904	0
40000	26717	20
40000	14120	7
40000	13820	11
40000	15120	7
40000	14919	12
40000	13519	3
40000	14719	12
40000	14820	16
40000	16019	27
40000	26804	113
40000	24902	0
40000	20803	0
40000	25901	0
40000	24903	0
40000	25902	28
40000	13619	6
40000	14019	10
40000	13919	7
40000	14619	2
40000	14420	22
40000	14819	44
40000	20501	0
40000	27303	3
40000	14720	9
40000	25820	0
40000	16020	6
40000	14219	17
40000	25819	0
40000	14519	48
40000	13720	7
40000	14920	5
40005	26803	105
40005	14119	13
40005	26718	0
40005	24904	0
40005	26717	19
40005	14120	30
40005	13820	3
40005	15120	30
40005	14919	4
40005	13519	12
40005	14719	22
40005	14820	10
40005	16019	2
40005	26804	43
40005	24902	0
40005	20803	0
40005	25901	23
40005	24903	0
40005	25902	60
40005	13619	0
40005	14019	8
40005	13919	7
40005	14619	9
40005	14420	27
40005	14819	7
40005	20501	0
40005	27303	16
40005	14720	20
40005	25820	0
40005	16020	3
40005	14219	50
40005	25819	0
40005	14519	1
40005	13720	6
40005	14920	6
40010	26803	93
40010	14119	13
40010	26718	0
40010	24904	0
40010	26717	14
40010	14120	37
40010	13820	6
40010	15120	47
40010	14919	1
40010	13519	4
40010	14719	20
40010	14820	5
40010	16019	6
40010	26804	31
40010	24902	1
40010	20803	0
40010	25901	13
40010	24903	0
40010	25902	66
40010	13619	8
40010	14019	21
40010	13919	10
40010	14619	7
40010	14420	29
40010	14819	10
40010	20501	0
40010	27303	9
40010	14720	15
40010	25820	0
40010	16020	4
40010	14219	47
40010	25819	0
40010	14519	0
40010	13720	10
40010	14920	5
40015	26803	80
40015	14119	15
40015	26718	0
40015	24904	0
40015	26717	8
40015	14120	23
40015	13820	7
40015	15120	37
40015	14919	6
40015	13519	9
40015	14719	10
40015	14820	14
40015	16019	2
40015	26804	27
40015	24902	0
40015	20803	0
40015	25901	12
40015	24903	0
40015	25902	46
40015	13619	4
40015	14019	18
40015	13919	13
40015	14619	6
40015	14420	20
40015	14819	7
40015	20501	0
40015	27303	12
40015	14720	24
40015	25820	0
40015	16020	5
40015	14219	39
40015	25819	0
40015	14519	0
